ID;First name;Last name;Username;Phone Number;Is active;Country;Zip code
8;Nadzieja;Kołodziej;ida.zając;50-077-26-90;false;PL;29-585
63999;Weronika;Marcinkowski;sylwester.górniak;60-710-56-07;false;PL;66-913
828;Efrem;Zygmunt;serafin.krzemiński;73-627-74-97;true;PL;83-646
53773815;Pantaleon;Flak;albert.grabowski;69-995-61-22;false;PL;75-846
8955;Greta;Motyka;liza.bogucki;57-998-74-61;false;PL;93-064
5876;Albert;Rybarczyk;pelagia.szczęsna;78-423-35-55;true;PL;53-738
3860789;Szymon;Wysocki;krzysztof.filipowicz;78-313-52-61;true;PL;00-025
8931;Marta;Pietrzyk;władysław.bożek;73-387-21-72;true;PL;94-662
8721906;Julia;Mrozek;florian.trzeciak;73-097-58-22;true;PL;30-450
39155;Laurencja;Mrozek;gracja.olejniczak;57-531-40-53;true;PL;14-017
9;Bruno;Janicki;robert.walkowiak;88-589-30-95;false;PL;60-499
603388;Joachim;Mazurkiewicz;cyra.łapiński;72-876-81-93;false;PL;57-888
7;Robert;Stefaniak;judyta.maćkowiak;79-500-87-55;true;PL;85-161
2;Ryszard;Kuczyński;hieronim.muszyński;78-202-63-74;false;PL;50-690
881;Emil;Mróz;helena.suski;79-396-66-23;false;PL;65-091
86607041;Sybilla;Stec;lilla.domański;57-311-59-01;true;PL;22-941
38558679;Klaudia;Sikorski;nadzieja.wilczyński;88-847-60-15;false;PL;73-156
33192885;Wacław;Frątczak;henryk.wilczyński;69-391-62-06;true;PL;00-145
3853;Brajan;Kaczmarski;roman.skrzypczak;79-621-72-12;true;PL;17-012
71;Aaron;Ptak;wawrzyniec.popławski;78-677-05-30;true;PL;21-891
69597946;Szczepan;Białek;jeremi.lisowski;50-014-65-54;false;PL;78-888
141170367;Joachim;Czaja;andżelika.balcerzak;57-707-46-35;false;PL;45-579
774724285;Joanna;Lipski;fabian.tomaszewski;66-712-37-11;false;PL;80-013
922991939;Bertram;Banasik;hipolit.zawadzki;50-187-10-66;true;PL;40-276
3840;Terencjusz;Pietras;marta.adamiak;51-571-86-85;true;PL;69-609
586623422;Laurencja;Socha;jozue.korzeniowski;66-145-61-55;false;PL;35-450
437;Cecyliusz;Pawłowski;agata.kogut;78-009-80-60;true;PL;71-985
57;Sabina;Pawelec;rudolf.kalisz;51-626-52-23;false;PL;55-650
791879013;Angelina;Aleksandrowicz;ariadna.cieśla;50-887-40-49;false;PL;84-199
9769;Ansgary;Kolasa;wilhelm.dąbrowski;69-417-05-73;false;PL;01-523
378610571;Anatol;Twardowski;julita.adamiak;60-467-09-43;false;PL;65-016
657;Maksym;Mielczarek;joanna.śliwiński;79-426-40-10;false;PL;69-937
123;Hipolit;Kacprzak;igor.kołodziejski;60-929-38-16;false;PL;98-894
6386472;Roderyk;Morawski;diana.bilski;57-655-67-64;false;PL;95-404
9909752;Ida;Bednarz;stefan.niemczyk;50-119-38-62;true;PL;34-098
3088853;Edwin;Filipek;aleksander.raczyński;73-635-85-58;false;PL;34-983
22;Korneliusz;Rudnicki;jozue.romanowski;60-779-21-91;true;PL;05-019
6302232;Amabela;Pietrzyk;onufry.twardowski;73-151-50-73;true;PL;76-033
8519499;Brygida;Stachowicz;roger.rybak;72-090-21-19;true;PL;16-694
50972292;Koralia;Szwed;estera.sawicki;69-312-60-03;false;PL;73-444
948;Fryderyk;Pluta;natan.kita;72-062-56-15;true;PL;20-266
79858443;Filip;Gil;ksawery.urbaniak;73-402-36-35;true;PL;10-420
4218678;Marceli;Pytel;jan.mackiewicz;51-757-74-78;false;PL;21-796
74;Serafina;Krakowiak;laurentyna.gruszczyński;79-899-22-30;true;PL;48-144
571243;Erwin;Kołodziejczyk;karolina.sikora;69-071-05-90;false;PL;64-335
69446342;Arystarch;Dudek;józef.borkowski;50-380-23-76;true;PL;34-497
3686463;Zuzanna;Kulesza;janina.broda;79-612-00-68;false;PL;63-068
9;Reginald;Rudnicki;grzegorz.krawiec;72-593-46-31;true;PL;69-450
810;Amanda;Kmieć;adam.niedziela;57-631-68-57;false;PL;42-746
29;Jozue;Lipiński;irena.wilk;66-042-25-01;true;PL;10-192
31147712;Porfiriusz;Kwieciński;andżelika.majewski;57-091-99-43;false;PL;83-096
1025545;Liliana;Skowroński;jerzy.dec;73-902-08-53;true;PL;46-324
5996198;Arseniusz;Kopczyński;stella.bożek;53-317-09-00;false;PL;30-408
13086634;Berta;Gąsior;agaton.sołtysiak;73-031-35-57;false;PL;17-449
11797479;Hilary;Mrozek;krystian.nowakowski;66-788-20-85;true;PL;16-157
7725;Henryka;Szcześniak;kira.wiśniewski;78-054-74-78;true;PL;91-498
59;Kleopatra;Grzyb;karolina.kosiński;73-441-36-70;false;PL;63-184
554;Hipolit;Sawicki;erast.ziętek;72-159-27-77;true;PL;20-498
5;Ariadna;Kuś;serafina.ciesielski;88-072-59-06;false;PL;05-009
12;Kamila;Zaremba;tamara.romanowski;69-007-11-52;false;PL;77-042
521;Osmund;Kołakowski;miron.stasiak;66-757-91-80;true;PL;31-691
41;Izydor;Woś;laurenty.puchalski;79-251-32-25;false;PL;73-964
86325509;Beniamin;Skibiński;ewelina.cygan;57-654-55-85;false;PL;44-446
6037;Dina;Chojnacki;ludwik.gruszczyński;66-215-18-12;false;PL;04-934
7044;Jeremi;Augustyniak;jakub.pawlak;88-564-57-89;false;PL;36-691
227871303;Paula;Koza;gedeon.strzelecki;78-670-38-71;true;PL;33-802
76;Julita;Adamczyk;rafał.cygan;79-338-19-28;false;PL;13-593
40780;Platon;Ziętek;józef.nowakowski;50-488-25-71;true;PL;71-138
36;Joachim;Nowakowski;lucjan.porębski;72-279-13-01;false;PL;80-340
124810298;Wilfryd;Bąkowski;emil.matuszewski;53-163-21-04;false;PL;38-271
42874009;Erwin;Słowik;angelina.kasperek;79-796-37-00;false;PL;99-229
3;Patryk;Mazur;hieronim.stawicki;78-999-65-49;true;PL;62-130
104086561;Paweł;Gałka;lucjan.rudzki;66-572-12-06;false;PL;24-277
20809;Izabela;Śliwiński;sylwia.dąbkowski;66-764-98-71;false;PL;66-236
72981935;Horacy;Szcześniak;andrzej.pietrzyk;60-941-31-29;true;PL;98-352
68513;Amanda;Kula;maja.kosowski;73-573-86-52;true;PL;78-449
2;Ferdynanda;Niedzielski;feliks.szczepański;51-508-59-49;true;PL;29-876
3;Salwator;Kłosowski;filemon.kogut;79-361-42-25;false;PL;80-008
189;Karol;Fijałkowski;jan.guzik;72-293-19-95;true;PL;18-401
234;Lea;Ruciński;andrzej.janicki;66-032-45-76;false;PL;02-776
904248;Prokles;Górny;gerazym.kuś;79-239-38-06;true;PL;73-789
60258;Sylwia;Kowalik;natan.lipka;72-155-34-29;true;PL;81-129
1299;Gerald;Marcinkowski;antonina.żebrowski;66-306-94-92;true;PL;41-230
23653;Korneliusz;Adamek;szczepan.borek;78-579-25-27;false;PL;03-009
6582;Maja;Jastrzębski;konstantyn.klimczak;57-879-18-21;true;PL;48-089
34;Horacy;Rybak;mojżesz.różycki;73-683-26-42;true;PL;80-147
4953;Damian;Szafrański;lucja.szeląg;72-935-56-85;false;PL;16-042
859320;Roman;Stolarski;ernest.flis;72-729-51-00;true;PL;47-011
74;Agata;Pawlak;sebastian.pietras;51-734-72-91;true;PL;08-720
0;Eleonora;Białkowski;oleg.świderski;50-241-07-74;false;PL;74-666
960;August;Sieradzki;zuzanna.niemiec;72-330-94-91;false;PL;39-220
280;Irena;Jakubiak;jeremiasz.ciesielski;66-995-53-55;true;PL;65-328
48;Maksymilian;Czekaj;katarzyna.cholewa;53-584-24-82;true;PL;72-806
59007;Weronika;Chmiel;bernard.przybyła;72-985-47-86;false;PL;80-589
767334;Olga;Stachurski;klara.dziedzic;72-842-88-13;false;PL;64-302
271899;Paweł;Kot;lilia.dębski;79-869-22-15;false;PL;96-567
27608663;Gwido;Piasecki;gabriel.niemczyk;53-530-73-87;false;PL;57-505
253178;Zoe;Włodarczyk;józef.bukowski;57-468-51-19;true;PL;71-832
74;Platon;Kuc;fryderyk.jurek;73-113-50-90;true;PL;03-838
209665436;Ferdynanda;Krajewski;apollinary.pałka;69-635-93-58;false;PL;48-507
171893;Julia;Kowalewski;barbara.cichocki;69-499-93-22;true;PL;64-252
380309881;Eugenia;Wesołowski;joanna.krupa;78-593-42-07;true;PL;69-151
358;Wilhelmina;Hajduk;julia.strzelczyk;69-769-23-85;true;PL;55-363
82;Stefan;Żuk;łukasz.piątek;57-428-29-56;false;PL;04-615
62012226;Cecylia;Kaczmarczyk;florencja.szcześniak;79-136-54-97;false;PL;44-282
71052;Natan;Słowik;alan.janiszewski;72-391-24-28;true;PL;29-289
222783784;Amabela;Strzelczyk;laurencjusz.czapla;73-530-36-03;false;PL;41-238
69;Nazary;Nowak;jozue.grochowski;73-361-07-97;false;PL;44-601
586001672;Leonid;Puchalski;daria.wolny;50-754-18-97;false;PL;32-332
2964889;Eliza;Kubica;jozue.śliwiński;51-344-81-84;true;PL;36-369
1;Eudoksja;Stępień;marceli.pająk;69-738-56-21;false;PL;34-300
960;Cyra;Szymkowiak;innocenty.urbaniak;53-240-36-61;false;PL;38-393
3207977;Julia;Bąkowski;bibianna.śliwiński;60-468-79-84;false;PL;21-817
44184;Oskar;Sochacki;matylda.kuś;51-260-96-41;false;PL;98-767
5;Fryderyk;Kaźmierczak;stella.dróżdż;50-369-07-11;false;PL;11-355
22;Ernest;Gajda;agaton.bielak;73-924-44-09;false;PL;14-352
38425;Tomasz;Tracz;porfiriusz.włodarczyk;57-892-07-38;false;PL;65-315
9;Korneli;Mrozek;dionizy.korzeniowski;51-754-69-25;true;PL;80-172
39229057;Natan;Kalinowski;gilbert.wolski;66-572-62-89;false;PL;32-375
651058037;Gonsalwy;Wróbel;olimpia.banaś;73-379-16-58;true;PL;26-207
2496608;Roger;Pałka;malwina.majchrzak;53-717-04-25;true;PL;90-257
9757496;Wiara;Pilarski;eudoksja.szwed;53-796-11-93;false;PL;61-385
1481655;Ksawera;Dziuba;alan.kania;57-695-00-58;true;PL;83-941
941357;Pankracy;Michałowski;marcin.gołębiewski;78-044-01-85;false;PL;15-293
772570;Kornelia;Pytel;arseniusz.żurek;69-512-36-86;true;PL;32-830
12957070;Natan;Mroczkowski;konstantyn.kowal;50-692-86-28;false;PL;05-649
641366382;Ireneusz;Jastrzębski;platon.kurek;50-639-26-28;false;PL;42-627
715450882;Klementyna;Adamek;rufina.radecki;51-529-17-96;true;PL;43-025
5286;Lucja;Kałuża;arnold.radomski;57-670-59-50;true;PL;08-887
178371;Ewa;Wesołowski;feliks.skrzypczak;79-068-49-85;true;PL;65-790
443909904;Ruta;Czapla;tobiasz.adamski;50-480-04-02;true;PL;04-804
72759557;Wilhelmina;Szczęsny;grzegorz.lis;57-849-11-11;false;PL;25-536
932474;Arystarch;Wysocki;korneli.czerniak;88-079-84-63;true;PL;74-525
3914517;Edwin;Filipiak;cyra.balcerzak;60-839-41-41;false;PL;38-970
161569498;Ignacy;Łuczak;krystian.brzozowski;88-013-52-23;true;PL;32-079
72;Julian;Karczewski;ilona.sobczak;57-280-65-97;false;PL;67-517
13117;Alfred;Urban;wiktoria.marszałek;69-762-55-27;true;PL;24-309
14420;Ksenofont;Sobieraj;dawid.marczak;60-394-57-82;true;PL;71-104
71;Teodora;Grzybowski;wacław.jędrzejczyk;66-201-38-05;true;PL;47-796
251563;Dorian;Jaśkiewicz;laura.biernat;53-592-24-56;true;PL;89-423
2;Amabela;Janas;liliana.świderski;66-710-25-99;true;PL;43-762
70;Oskar;Fijałkowski;olimpia.bielski;50-752-63-76;false;PL;39-827
9237509;Filip;Gałązka;aaron.szwarc;78-434-64-05;true;PL;47-042
9340216;Salwator;Ptak;eliza.góra;60-724-10-11;true;PL;55-502
2;Ada;Milewski;justyn.jaworski;66-447-01-54;false;PL;06-926
972;Weronika;Cieślak;modest.lesiak;60-646-90-92;true;PL;59-267
685408390;Klaudiusz;Rybicki;nazariusz.twardowski;73-060-10-49;true;PL;41-297
504;Oskar;Jurek;małgorzata.czech;79-978-70-92;true;PL;31-176
527322464;Hilary;Szwed;erast.majewski;69-540-31-79;false;PL;85-139
535934810;Edgar;Urbanek;witalis.zabłocki;53-958-99-31;false;PL;72-393
98202225;Izabela;Markowski;olimpia.antczak;78-776-19-18;false;PL;67-502
5;Archibald;Turek;innocenty.szwed;72-557-37-92;false;PL;75-686
1;Nadzieja;Węgrzyn;edwin.świderski;79-107-47-85;false;PL;30-535
5;Laura;Stelmach;laurenty.jaworski;72-649-50-37;false;PL;23-407
9;Demetriusz;Rak;natan.rosa;78-863-42-33;true;PL;24-720
4358468;Zachariasz;Wąsik;jeremiasz.dudek;50-755-61-10;false;PL;52-545
2680199;Samuel;Bednarek;zoe.wawrzyniak;66-974-73-28;true;PL;30-160
2954;Jakub;Grzyb;innocenty.kot;66-341-10-78;true;PL;65-774
39446494;Judyta;Niedziela;aida.czekaj;53-027-04-83;false;PL;30-406
0;Wanda;Żurek;stefania.augustyn;57-261-04-27;false;PL;00-590
8672;Greta;Marczak;dawid.król;60-628-30-67;true;PL;10-622
2;Jakub;Serafin;paula.przybysz;50-159-15-92;true;PL;11-467
7;Ansgary;Milczarek;jadwiga.frątczak;51-213-04-59;false;PL;92-780
29704;Reginald;Matysiak;koralia.michalik;66-638-10-59;false;PL;66-004
6066;Korneli;Budzyński;jakub.kubicki;50-102-29-39;false;PL;80-919
3471;Anatol;Gawlik;filip.bagiński;88-024-01-49;false;PL;75-990
57;Bazyli;Jóźwiak;waleria.andrzejewski;66-977-85-33;false;PL;62-262
73723670;Karolina;Kubacki;platon.słowik;51-601-28-45;true;PL;53-371
2;Galfryd;Knapik;arseniusz.drzewiecki;78-483-66-31;true;PL;60-499
87170;Natalia;Niedziela;lidia.gołąb;79-705-48-90;false;PL;46-234
9014;Marta;Góral;nikodem.kuchta;88-179-91-47;false;PL;84-162
44156734;Klara;Wysocki;atanazy.leszczyński;79-880-70-64;false;PL;49-654
1619;Tekla;Gołębiewski;zachariasz.rogala;53-766-57-65;true;PL;23-105
865;Barbara;Szymkowiak;agata.strzelczyk;72-949-31-97;true;PL;62-186
1629952;Kira;Zięba;małgorzata.dąbrowski;79-251-96-91;true;PL;15-942
16;Maria;Szymczyk;fryderyk.kubicki;51-695-48-81;false;PL;93-906
117250958;Wiktoria;Suski;arkadiusz.kuliński;66-622-43-70;true;PL;88-857
442506629;Rachela;Lech;filemon.majewski;57-646-02-79;false;PL;46-969
66247;Eudokia;Bieńkowski;jeremiasz.paczkowski;69-570-87-99;false;PL;95-529
8527;Gabriel;Paczkowski;wiktoria.kujawa;78-185-50-76;false;PL;25-244
891913049;Szymon;Filipek;patryk.andrzejczak;73-000-20-08;true;PL;28-732
39547322;Salomon;Kulik;artur.jaworski;57-213-85-56;false;PL;25-289
0;Walentyn;Woliński;karol.rosa;69-170-65-49;true;PL;17-754
68081586;Serafina;Grabowski;franciszka.piotrowicz;50-090-13-71;false;PL;03-512
5982;Tamara;Wolski;patrycja.popławski;66-269-03-27;true;PL;60-877
1;Katarzyna;Maliszewski;samuel.niedziela;66-366-54-26;true;PL;64-341
68048821;Joanna;Wrona;władysław.zwoliński;57-722-31-90;true;PL;87-162
883;Magdalena;Szczęsny;walenty.świątek;69-537-76-87;false;PL;22-017
93913911;Tomasz;Bednarczyk;karol.klimek;72-967-45-47;false;PL;40-535
2195;Kira;Sieradzki;stefania.partyka;69-977-96-35;false;PL;07-711
8927349;Ksenofont;Szczerba;galfryd.bielski;78-295-25-59;false;PL;48-827
662339;Szczepan;Zawadzki;agaton.filipowicz;79-061-83-35;false;PL;44-343
301281814;Jerzy;Mrozek;piotr.skibiński;73-620-81-85;false;PL;22-021
773;Cyra;Kaźmierczak;klemens.pawlak;88-959-15-62;false;PL;19-024
9710177;Irma;Marszałek;jozue.żurek;57-263-14-62;false;PL;92-567
32495268;Liza;Podgórski;hubert.grześkowiak;69-381-02-46;false;PL;31-175
89;Patrycy;Kujawa;justyna.góra;60-501-59-94;true;PL;14-375
616293;Florian;Burzyński;alan.adamus;79-680-43-68;true;PL;40-860
28280;Aleksandra;Lipiński;rozalia.piotrowicz;73-141-93-09;false;PL;12-527
8381;Izajasz;Kruk;barbara.krzemiński;51-541-37-21;false;PL;54-514
50270150;Maja;Jastrzębski;liliana.szulc;73-186-29-16;true;PL;35-781
35893;Wawrzyniec;Kotowski;jakubina.zając;73-092-36-87;false;PL;78-493
916;Ksawery;Stanek;ksenofont.wypych;79-997-02-66;false;PL;58-747
700474;Maksymilian;Filipiak;olimpia.kulesza;73-222-88-60;true;PL;53-755
79938141;Ilona;Kopeć;natanael.leśniak;78-407-24-52;false;PL;08-667
777;Kornelia;Gaweł;laura.januszewski;69-450-43-14;false;PL;72-949
595;Julita;Pluta;ksenofont.majchrzak;88-182-24-22;false;PL;88-327
2906;Eudoksja;Rosiński;kamila.zakrzewski;72-691-10-44;false;PL;50-487
713;Abraham;Malicki;walenty.muszyński;73-494-36-57;true;PL;14-824
505779867;Regina;Bujak;józef.czerniak;69-439-12-65;false;PL;79-986
221556759;Rafał;Lesiak;franciszka.lewandowski;73-474-10-03;true;PL;42-866
15350543;Walerian;Gruszczyński;rebeka.zawada;57-830-23-54;true;PL;98-748
76068038;Leonard;Wójtowicz;zofia.prokop;79-212-58-18;true;PL;82-620
5832472;Patrycja;Wroński;alfred.skowron;60-696-41-86;false;PL;49-399
622550;Abraham;Jabłoński;izajasz.grzyb;60-588-45-54;true;PL;66-866
0;Pankracy;Leszczyński;paweł.flis;72-612-87-07;true;PL;09-578
846934;Arystarch;Kulik;wanesa.długosz;72-049-82-98;false;PL;02-149
3600288;Laura;Czajka;nadzieja.krakowiak;57-039-27-77;true;PL;32-344
91363;Żaneta;Dudziak;wiara.niewiadomski;72-465-63-92;false;PL;11-630
4;Kazimierz;Szatkowski;witalis.kosowski;78-310-93-53;true;PL;15-821
31627;Feliks;Szczygieł;alina.kuś;50-709-45-74;true;PL;71-265
70;Olimpia;Kaleta;eugeniusz.kobus;57-730-87-05;false;PL;07-952
81971;Agrypina;Szymczak;spirydion.długosz;66-172-82-03;true;PL;59-403
68030;Tacjana;Szymkowiak;helena.bieńkowski;60-243-55-37;true;PL;96-595
2422;Rebeka;Skoczylas;sara.śliwa;69-385-07-54;true;PL;40-304
284702;Melania;Bielawski;wanesa.sobczyk;69-881-12-19;true;PL;85-377
659664;Klaudia;Kaniewski;krzysztof.florczak;53-177-72-76;true;PL;24-779
4666201;Nestor;Janowski;jadwiga.sobczyk;60-240-58-42;false;PL;47-328
6;Konstanty;Warchoł;cezary.dominiak;88-990-92-70;true;PL;93-541
7545;Gonsalwy;Staniszewski;oskar.mroczek;51-334-08-50;false;PL;92-365
138;Diana;Wypych;monika.stawicki;66-255-58-88;false;PL;32-296
6;Edmund;Kapusta;błażej.pająk;57-933-92-36;true;PL;30-665
44;Franciszka;Buczyński;ilona.kubica;78-120-51-05;false;PL;05-407
45627117;Elwira;Błaszczyk;salwator.tomaszewski;79-348-59-71;false;PL;45-302
425785345;Cyra;Błaszczyk;paula.wnuk;88-449-88-23;true;PL;05-797
192;Benedykt;Frąckowiak;emanuel.chojnacki;73-491-46-86;false;PL;46-689
76106;Piotr;Kawa;hugo.mierzejewski;73-140-31-30;true;PL;04-025
8;Maria;Kotowski;bertrand.szczepaniak;78-734-72-20;true;PL;31-753
765708;Ewa;Mierzejewski;maria.górka;53-062-13-47;true;PL;49-926
3;Amabela;Kaźmierczak;maria.piasecki;50-043-51-00;true;PL;72-960
140063;Chloe;Dziedzic;oliwia.gajewski;79-956-61-14;true;PL;54-455
8934;Hipolit;Gąsior;bazyli.tomaszewski;78-759-81-26;true;PL;31-139
2152534;Daniel;Lisiecki;lidia.ciesielski;50-696-78-06;false;PL;64-932
2585;Walery;Trzciński;franciszek.nowiński;53-477-58-95;false;PL;22-909
192486;Luiza;Stachurski;gabriela.pałka;79-181-42-87;false;PL;17-128
33202;Julian;Niedzielski;laurentyna.pająk;66-415-76-00;true;PL;97-285
22064843;Cyra;Masłowski;serafina.więcek;88-415-80-72;false;PL;84-869
75;Ksawera;Książek;fryderyk.wiśniewski;66-285-88-63;false;PL;31-707
2969;Eudoksja;Kołodziejski;tamara.kaszuba;73-268-45-35;false;PL;76-450
1761059;Laurencjusz;Kowalewski;porfiriusz.warchoł;51-677-28-09;false;PL;70-989
7;Walenty;Filipowicz;maksymilian.szymczyk;50-477-39-45;true;PL;68-325
14;Penelopa;Czechowski;serafina.gawroński;79-801-41-53;true;PL;11-607
4;Ksenia;Owczarek;konstancja.urbański;66-555-39-21;true;PL;22-396
2798;Paweł;Bartkowiak;florian.górny;60-909-08-47;true;PL;92-797
736;Marianna;Urbański;rudolf.partyka;79-484-03-83;true;PL;33-771
16361;Dominik;Bober;sabina.kaczorowski;50-413-73-92;false;PL;34-923
6;Larysa;Kiełbasa;salwator.stefański;60-889-18-91;true;PL;67-604
7479996;Kamila;Zygmunt;małgorzata.florek;66-664-57-54;true;PL;58-029
60345455;Rozalia;Banasiak;bernard.pająk;79-720-36-22;true;PL;08-385
36;Sebastian;Sroka;salwator.pawlikowski;66-683-40-96;false;PL;09-726
54;Rebeka;Kubiak;abraham.pawłowski;66-068-37-01;false;PL;30-883
590954;Tomasz;Żmuda;zofia.madej;50-215-57-54;true;PL;59-516
171;Ida;Włodarski;rozalia.woliński;79-986-67-38;false;PL;18-860
60160;Tobiasz;Kaczorowski;donald.krupiński;73-423-48-40;false;PL;26-783
7340;Nadzieja;Bartkowiak;franciszka.jakubowski;53-406-63-86;false;PL;29-928
6;Edyta;Barański;krystyna.ostrowski;50-330-66-03;false;PL;92-602
62;Ludwika;Gałka;klaudia.stachowiak;60-708-51-75;true;PL;50-411
19;Bibianna;Michalczyk;arseniusz.bagiński;53-785-99-65;false;PL;25-888
43;Artur;Rudziński;dorota.biernacki;53-377-85-91;true;PL;29-250
337;Aaron;Więckowski;arseniusz.marzec;50-919-39-59;true;PL;10-094
989;Ada;Leszczyński;feliks.kuc;69-236-74-97;true;PL;08-737
4;Leonid;Kasprzak;laura.jóźwiak;88-950-81-52;false;PL;38-349
5640;Oleg;Szafrański;lidia.malinowski;60-525-67-95;true;PL;76-507
9038055;Helena;Modzelewski;tymoteusz.surma;50-293-09-95;true;PL;08-397
79332;Gloria;Malec;aida.piekarski;78-781-85-95;true;PL;11-417
816337212;Melania;Czerwiński;spirydion.chmiel;50-221-29-12;true;PL;13-366
41686778;Seweryn;Majcher;szymon.grzywacz;53-222-60-75;false;PL;26-957
26465226;Gertruda;Karwowski;eugenia.marciniak;53-608-49-42;true;PL;22-016
9816;Gonsalwy;Cygan;modest.skrzypek;88-578-26-32;true;PL;45-254
81493302;Ruta;Kłos;fryderyk.nawrocki;60-114-13-10;false;PL;25-934
25207;Jeremi;Serafin;artur.przybylski;73-725-52-60;false;PL;68-585
8948203;Lidia;Kopczyński;laura.majcher;88-966-70-37;true;PL;74-805
299804;Maksym;Lipiński;alan.wojtkowiak;53-042-68-48;false;PL;61-702
586;Malwina;Małek;józef.maj;66-369-59-98;true;PL;18-943
16165084;Maryna;Gołębiowski;agnieszka.pawłowski;50-730-91-25;true;PL;22-283
115007;Walgierz;Błaszczyk;joachim.wieczorek;78-887-41-96;false;PL;17-664
44;Maja;Marciniak;archibald.jastrzębski;78-902-59-66;false;PL;16-413
0;Harald;Siwek;larysa.banach;79-796-45-42;false;PL;78-240
745;Zuzanna;Dróżdż;lea.orzechowski;66-840-33-65;false;PL;81-374
487;Hieronim;Wesołowski;lucjan.krawiec;60-907-55-61;true;PL;16-471
519293;Karolina;Mielczarek;florencja.chmielewski;72-157-17-20;true;PL;93-864
135;Stella;Ciesielski;hilary.kędziora;60-888-14-31;false;PL;38-731
3;Helena;Makowski;jakub.krzemiński;79-718-11-04;false;PL;15-108
489;Oskar;Frączek;cyryl.wolak;60-587-38-81;false;PL;13-194
731011;Nestor;Wąsik;zuzanna.wawrzyniak;78-106-07-10;true;PL;37-386
51158204;Krystyna;Łapiński;walentyn.pietrzak;69-785-60-30;true;PL;10-812
4;Jerzy;Skalski;wilfryd.piątek;79-386-96-46;true;PL;63-085
248373517;Igor;Dubiel;paulina.wójcik;69-158-06-94;false;PL;83-030
7738089;Pelagia;Więcek;ofelia.walczak;72-175-44-75;true;PL;27-323
303267239;Ginewra;Lewicki;maurycy.kubik;57-879-46-34;true;PL;39-525
92550766;Józefina;Więcek;nikodem.jasiński;72-111-72-15;true;PL;65-977
1872;Natalia;Robak;nazariusz.piasecki;50-190-04-62;false;PL;31-561
84331317;Efraim;Polak;wilhelm.jóźwiak;88-488-83-57;false;PL;83-227
3;Mateusz;Szcześniak;patrycy.radomski;60-426-44-11;true;PL;78-726
9;Justyna;Majewski;ksawery.bartkowiak;78-721-68-61;false;PL;88-285
3;Karolina;Michalak;korneli.kaczor;72-268-49-45;true;PL;70-462
846402;Filip;Jezierski;walerian.stachurski;57-744-82-76;false;PL;30-943
3;Stella;Klimczak;estera.kulesza;50-481-19-16;false;PL;07-220
456;Filipa;Kołodziejski;eugeniusz.leśniewski;78-317-57-39;false;PL;25-844
9;Alwar;Sienkiewicz;eugenia.sienkiewicz;50-321-25-14;true;PL;40-655
74323324;Marcin;Iwański;maksymilian.kowalik;73-257-60-63;false;PL;58-195
878586;Tamara;Korzeniowski;aleksandra.szymkowiak;53-607-84-36;false;PL;31-780
9761;Agaton;Lesiak;porfiry.grzywacz;73-544-17-32;true;PL;77-204
1496;Arseniusz;Gajewski;dionizy.niemiec;51-212-77-08;true;PL;08-434
630291239;Katarzyna;Zagórski;ryszard.muszyński;66-015-42-37;true;PL;57-411
4878;Arkadiusz;Woźniak;kalistrat.kruk;72-291-27-24;false;PL;65-847
17274;Elżbieta;Różycki;herbert.szcześniak;88-595-04-19;false;PL;61-308
3281277;Ida;Kwaśniewski;klemens.twardowski;88-530-87-87;false;PL;69-795
104;Artur;Adamczyk;maja.szymczak;60-107-49-23;false;PL;48-148
86094869;Onufry;Lipiński;prokles.balcerzak;79-464-64-02;false;PL;42-578
0;Anastazja;Szymczak;artur.golec;53-160-61-59;false;PL;58-493
73752;Klemens;Szymański;artur.zaborowski;50-543-39-40;true;PL;83-786
52314;Randolf;Borkowski;ernest.jakubiak;53-082-73-43;false;PL;86-074
62564368;Matylda;Majka;rafał.wolak;66-001-25-46;false;PL;22-844
15;Kornel;Marek;tamara.kasprzyk;57-747-15-81;false;PL;41-121
13188;Aleksy;Świderski;mikołaj.kołodziejczyk;72-911-84-23;false;PL;81-175
2502859;Karolina;Kalisz;nestor.laskowski;51-115-09-50;false;PL;85-206
5990008;Zachary;Krupiński;eugenia.skibiński;88-295-52-85;true;PL;60-471
5792;Prokul;Rudziński;helena.kowalewski;51-765-30-84;true;PL;29-989
9;Adam;Malec;renata.aleksandrowicz;73-149-71-23;false;PL;49-121
64;Sebastian;Bednarek;teodora.niedźwiecki;53-737-54-61;false;PL;02-651
8120;Justyna;Popławski;leon.kozak;79-486-59-07;false;PL;10-067
702;Alicja;Jurkiewicz;leon.bieniek;57-153-93-88;false;PL;38-980
7;Katarzyna;Kopeć;eugenia.białek;57-598-80-22;false;PL;21-227
413658133;Noemi;Bąkowski;donald.budzyński;78-937-29-17;false;PL;94-361
7926766;Modest;Miller;malwina.zarzycki;57-910-02-57;true;PL;74-913
72349885;Gerald;Kosowski;marianna.świderski;73-227-25-47;true;PL;80-774
66600;Ksawery;Bednarczyk;penelopa.góral;53-493-35-78;false;PL;54-313
6424686;Krzysztof;Szczepanik;agaton.andrzejewski;69-502-16-26;false;PL;83-372
278;Ida;Skrzypczak;laurencja.szczepaniak;88-880-03-13;false;PL;95-852
12837114;Cyrus;Małecki;józef.mazurkiewicz;72-659-27-24;false;PL;80-732
